2013-09-04 13:30:628,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:645,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:661,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:678,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:694,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:711,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:727,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:744,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:761,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:778,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:794,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:810,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:828,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:844,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:861,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:877,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:895,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:911,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:927,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:945,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:961,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:978,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:994,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:11,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:28,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:44,7463,9585,1781,2218,26667,2736,1811,25691,0

2013-09-04 13:30:61,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:78,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:94,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:110,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:128,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:145,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:161,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:178,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:193,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:210,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:227,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:244,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:261,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:278,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:294,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:311,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:328,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:345,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:361,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:377,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:394,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:411,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:428,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:444,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:461,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:477,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:495,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:511,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:528,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:544,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:561,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:577,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:595,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:611,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:629,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:644,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:662,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:677,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:694,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:711,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:728,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:744,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:760,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:778,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:795,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:812,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:828,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:845,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:861,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:878,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:894,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:911,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:927,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:944,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:961,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:977,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:995,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:11,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:28,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:45,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:61,9759,17027,7951,3901,101421,4189,2399,64114,0

2013-09-04 13:30:78,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:94,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:112,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:127,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:144,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:161,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:178,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:195,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:212,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:228,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:245,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:261,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:279,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:295,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:312,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:327,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:344,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:361,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:379,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:395,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:411,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:428,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:444,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:460,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:478,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:495,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:512,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:528,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:544,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:561,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:577,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:594,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:611,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:628,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:645,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:661,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:678,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:693,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:711,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:728,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:744,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:762,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:780,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:795,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:811,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:828,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:844,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:861,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:878,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:894,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:911,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:927,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:944,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:962,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:977,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:994,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:11,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:29,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:44,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:61,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:78,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:95,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:111,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:128,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:145,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:160,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:178,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:195,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:211,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:228,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:244,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:261,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:279,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:295,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:311,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:328,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:345,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:361,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:379,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:394,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:411,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:429,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:445,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:462,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:478,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:495,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:511,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:528,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:545,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:562,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:577,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:594,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:612,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:628,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:644,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:661,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:678,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:694,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:712,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:728,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:744,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:761,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:778,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:795,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:812,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:828,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:844,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:862,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:878,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:895,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:912,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:928,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:945,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:962,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:978,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:994,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:11,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:28,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:45,7983,7998,7742,6654,22262,6632,3135,14725,0

2013-09-04 13:30:61,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:79,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:95,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:111,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:129,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:145,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:162,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:178,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:195,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:212,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:227,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:244,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:261,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:277,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:295,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:312,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:328,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:345,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:362,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:378,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:396,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:411,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:428,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:445,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:462,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:478,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:494,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:512,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:528,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:544,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:561,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:577,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:595,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:611,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:628,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:645,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:661,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:678,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:695,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:711,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:728,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:744,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:762,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:777,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:795,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:811,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:828,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:845,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:861,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:878,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:895,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:911,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:929,12409,57508,35550,16855,878379,7908,4676,291747,0

2013-09-04 13:30:944,12409,57508,35550,16855,878379,7908,4676,291747,0

